order_id,order_date,category,region,payment_mode,quantity,unit_price,discount_pct,revenue,cost,profit,profit_margin,returned,month,month_name,quarter,week
45155,2023-11-25 17:27:52.809456188,Clothing,Central,UPI,4,356.47,5.0,1354.59,650.41,704.18,51.98,1,11,Nov,4,47
45156,2023-11-25 17:38:21.814036280,Sports,East,Net Banking,2,2611.03,15.0,4438.75,2736.56,1702.19,38.35,0,11,Nov,4,47
45157,2023-11-25 17:48:50.818616372,Home & Kitchen,West,UPI,3,10054.27,25.0,22622.11,18616.27,4005.84,17.71,0,11,Nov,4,47
45158,2023-11-25 17:59:19.823196464,Clothing,South,UPI,5,2728.45,20.0,10913.8,8318.39,2595.41,23.78,0,11,Nov,4,47
45159,2023-11-25 18:09:48.827776556,Clothing,North,UPI,2,1330.47,5.0,2527.89,1415.44,1112.45,44.01,0,11,Nov,4,47
45160,2023-11-25 18:20:17.832356644,Clothing,Central,Credit Card,5,1460.36,0.0,7301.8,4285.09,3016.71,41.31,0,11,Nov,4,47
45161,2023-11-25 18:30:46.836936736,Electronics,East,UPI,2,61832.8,20.0,98932.48,71461.0,27471.48,27.77,0,11,Nov,4,47
45162,2023-11-25 18:41:15.841516828,Beauty,East,UPI,5,1295.82,0.0,6479.1,3630.87,2848.23,43.96,0,11,Nov,4,47
45163,2023-11-25 18:51:44.846096920,Electronics,West,Credit Card,5,76168.43,5.0,361800.04,214769.67,147030.37,40.64,0,11,Nov,4,47
45164,2023-11-25 19:02:13.850677012,Electronics,South,Net Banking,1,42586.73,10.0,38328.06,20675.96,17652.1,46.06,0,11,Nov,4,47
45165,2023-11-25 19:12:42.855257104,Sports,North,Credit Card,1,5842.33,10.0,5258.1,3917.3,1340.8,25.5,0,11,Nov,4,47
45166,2023-11-25 19:23:11.859837196,Sports,East,UPI,1,6751.05,0.0,6751.05,4021.69,2729.36,40.43,0,11,Nov,4,47
45167,2023-11-25 19:33:40.864417288,Sports,Central,Credit Card,4,13005.26,15.0,44217.88,26568.56,17649.32,39.91,1,11,Nov,4,47
45168,2023-11-25 19:44:09.868997380,Clothing,South,Net Banking,2,757.63,0.0,1515.26,841.19,674.07,44.49,0,11,Nov,4,47
45169,2023-11-25 19:54:38.873577472,Books,Central,UPI,2,794.86,0.0,1589.72,762.85,826.87,52.01,0,11,Nov,4,47
45170,2023-11-25 20:05:07.878157564,Home & Kitchen,West,COD,5,11757.97,5.0,55850.36,38537.88,17312.48,31.0,0,11,Nov,4,47
45171,2023-11-25 20:15:36.882737652,Clothing,North,UPI,2,4508.09,20.0,7212.94,5053.15,2159.79,29.94,0,11,Nov,4,47
45172,2023-11-25 20:26:05.887317744,Books,Central,UPI,3,609.38,10.0,1371.1,987.63,383.47,27.97,0,11,Nov,4,47
45173,2023-11-25 20:36:34.891897836,Electronics,North,Net Banking,3,63933.76,15.0,163031.09,119483.6,43547.49,26.71,0,11,Nov,4,47
45174,2023-11-25 20:47:03.896477928,Books,Central,Credit Card,1,922.03,5.0,875.93,557.53,318.4,36.35,0,11,Nov,4,47
45175,2023-11-25 20:57:32.901058020,Home & Kitchen,East,Debit Card,1,13972.35,0.0,13972.35,7216.58,6755.77,48.35,0,11,Nov,4,47
45176,2023-11-25 21:08:01.905638112,Beauty,East,UPI,3,1375.14,0.0,4125.42,2827.14,1298.28,31.47,0,11,Nov,4,47
45177,2023-11-25 21:18:30.910218204,Electronics,West,Debit Card,5,77742.52,10.0,349841.34,264457.57,85383.77,24.41,0,11,Nov,4,47
45178,2023-11-25 21:28:59.914798296,Beauty,South,Credit Card,1,1742.64,0.0,1742.64,980.22,762.42,43.75,0,11,Nov,4,47
45179,2023-11-25 21:39:28.919378388,Sports,North,UPI,5,1179.84,5.0,5604.24,3789.73,1814.51,32.38,0,11,Nov,4,47
45180,2023-11-25 21:49:57.923958480,Home & Kitchen,South,Credit Card,3,9904.23,0.0,29712.69,13714.83,15997.86,53.84,0,11,Nov,4,47
45181,2023-11-25 22:00:26.928538568,Clothing,South,UPI,2,2995.63,0.0,5991.26,3116.77,2874.49,47.98,0,11,Nov,4,47
45182,2023-11-25 22:10:55.933118660,Beauty,South,Credit Card,5,1566.4,20.0,6265.6,3650.69,2614.91,41.73,0,11,Nov,4,47
45183,2023-11-25 22:21:24.937698752,Clothing,South,Credit Card,1,4132.31,15.0,3512.46,2619.66,892.8,25.42,0,11,Nov,4,47
45184,2023-11-25 22:31:53.942278844,Home & Kitchen,South,Credit Card,4,3254.46,10.0,11716.06,7667.32,4048.74,34.56,0,11,Nov,4,47
45185,2023-11-25 22:42:22.946858936,Books,Central,Net Banking,3,926.24,25.0,2084.04,1562.98,521.06,25.0,0,11,Nov,4,47
45186,2023-11-25 22:52:51.951439028,Clothing,South,Net Banking,4,556.21,15.0,1891.11,1400.79,490.32,25.93,0,11,Nov,4,47
45187,2023-11-25 23:03:20.956019120,Clothing,North,Net Banking,3,4195.13,10.0,11326.85,7750.8,3576.05,31.57,1,11,Nov,4,47
45188,2023-11-25 23:13:49.960599212,Sports,East,Net Banking,2,3363.05,20.0,5380.88,4594.04,786.84,14.62,0,11,Nov,4,47
45189,2023-11-25 23:24:18.965179304,Electronics,South,COD,1,31685.82,15.0,26932.95,17449.28,9483.67,35.21,0,11,Nov,4,47
45190,2023-11-25 23:34:47.969759396,Books,West,Debit Card,4,1138.28,5.0,4325.46,2539.25,1786.21,41.3,0,11,Nov,4,47
45191,2023-11-25 23:45:16.974339484,Home & Kitchen,North,Credit Card,5,11904.13,0.0,59520.65,31112.72,28407.93,47.73,0,11,Nov,4,47
45192,2023-11-25 23:55:45.978919576,Home & Kitchen,Central,COD,3,5783.78,10.0,15616.21,12092.09,3524.12,22.57,0,11,Nov,4,47
45193,2023-11-26 00:06:14.983499668,Electronics,East,COD,4,32718.39,10.0,117786.2,66757.53,51028.67,43.32,0,11,Nov,4,47
45194,2023-11-26 00:16:43.988079760,Books,East,UPI,1,985.64,15.0,837.79,556.88,280.91,33.53,0,11,Nov,4,47
45195,2023-11-26 00:27:12.992659852,Books,East,Credit Card,1,407.55,0.0,407.55,240.61,166.94,40.96,0,11,Nov,4,47
45196,2023-11-26 00:37:41.997239944,Home & Kitchen,West,Credit Card,3,9871.84,5.0,28134.74,15496.56,12638.18,44.92,0,11,Nov,4,47
45197,2023-11-26 00:48:11.001820036,Clothing,South,Net Banking,2,2009.01,20.0,3214.42,2002.35,1212.07,37.71,0,11,Nov,4,47
45198,2023-11-26 00:58:40.006400128,Electronics,Central,UPI,5,31653.99,15.0,134529.46,102659.03,31870.43,23.69,0,11,Nov,4,47
45199,2023-11-26 01:09:09.010980220,Sports,Central,COD,5,3901.97,10.0,19509.85,12766.83,6743.02,34.56,0,11,Nov,4,47
45200,2023-11-26 01:19:38.015560312,Sports,Central,COD,1,1599.9,5.0,1519.9,821.97,697.93,45.92,0,11,Nov,4,47
45201,2023-11-26 01:30:07.020140400,Electronics,South,Credit Card,3,20828.04,15.0,53111.5,41141.06,11970.44,22.54,0,11,Nov,4,47
45202,2023-11-26 01:40:36.024720492,Books,Central,UPI,1,523.28,5.0,497.12,291.69,205.43,41.32,0,11,Nov,4,47
45203,2023-11-26 01:51:05.029300584,Books,Central,UPI,4,254.75,20.0,815.2,605.37,209.83,25.74,0,11,Nov,4,47
45204,2023-11-26 02:01:34.033880676,Electronics,East,UPI,4,79990.98,20.0,255971.14,208163.27,47807.87,18.68,0,11,Nov,4,47
45205,2023-11-26 02:12:03.038460768,Sports,South,Credit Card,4,5249.45,10.0,18898.02,9862.41,9035.61,47.81,0,11,Nov,4,47
45206,2023-11-26 02:22:32.043040860,Books,North,UPI,3,498.18,15.0,1270.36,673.12,597.24,47.01,0,11,Nov,4,47
45207,2023-11-26 02:33:01.047620952,Beauty,North,UPI,4,2724.66,10.0,9808.78,7187.43,2621.35,26.72,0,11,Nov,4,47
45208,2023-11-26 02:43:30.052201044,Electronics,North,Credit Card,3,16960.42,0.0,50881.26,29646.09,21235.17,41.73,1,11,Nov,4,47
45209,2023-11-26 02:53:59.056781136,Clothing,West,Credit Card,4,732.28,15.0,2489.75,1681.68,808.07,32.46,0,11,Nov,4,47
45210,2023-11-26 03:04:28.061361228,Beauty,East,Net Banking,4,1124.7,10.0,4048.92,2036.07,2012.85,49.71,0,11,Nov,4,47
45211,2023-11-26 03:14:57.065941316,Electronics,Central,UPI,3,71768.84,20.0,172245.22,127569.0,44676.22,25.94,1,11,Nov,4,47
45212,2023-11-26 03:25:26.070521408,Home & Kitchen,East,COD,3,8192.18,0.0,24576.54,13718.69,10857.85,44.18,0,11,Nov,4,47
45213,2023-11-26 03:35:55.075101500,Home & Kitchen,South,Credit Card,3,10865.81,10.0,29337.69,19839.17,9498.52,32.38,0,11,Nov,4,47
45214,2023-11-26 03:46:24.079681592,Home & Kitchen,South,UPI,3,19898.92,0.0,59696.76,28800.44,30896.32,51.76,0,11,Nov,4,47
45215,2023-11-26 03:56:53.084261684,Clothing,East,COD,3,2074.56,20.0,4978.94,3722.05,1256.89,25.24,0,11,Nov,4,47
45216,2023-11-26 04:07:22.088841776,Beauty,South,UPI,3,2423.4,5.0,6906.69,4056.33,2850.36,41.27,0,11,Nov,4,47
45217,2023-11-26 04:17:51.093421868,Clothing,East,Debit Card,5,3526.29,10.0,14105.16,9315.85,4789.31,33.95,0,11,Nov,4,47
45218,2023-11-26 04:28:20.098001960,Sports,East,UPI,2,13829.39,15.0,23509.96,18316.64,5193.32,22.09,0,11,Nov,4,47
45219,2023-11-26 04:38:49.102582052,Home & Kitchen,East,Credit Card,4,10509.87,20.0,33631.58,28013.93,5617.65,16.7,0,11,Nov,4,47
45220,2023-11-26 04:49:18.107162144,Clothing,North,COD,1,4169.82,30.0,2918.87,2012.53,906.34,31.05,0,11,Nov,4,47
45221,2023-11-26 04:59:47.111742232,Electronics,Central,Net Banking,3,31953.35,5.0,91067.05,60464.94,30602.11,33.6,0,11,Nov,4,47
45222,2023-11-26 05:10:16.116322324,Beauty,South,Net Banking,2,1856.93,5.0,3528.17,1940.66,1587.51,45.0,1,11,Nov,4,47
45223,2023-11-26 05:20:45.120902416,Home & Kitchen,Central,UPI,3,1365.64,20.0,3277.54,2327.2,950.34,29.0,0,11,Nov,4,47
45224,2023-11-26 05:31:14.125482508,Home & Kitchen,Central,Credit Card,1,9424.81,15.0,8011.09,6383.82,1627.27,20.31,0,11,Nov,4,47
45225,2023-11-26 05:41:43.130062600,Books,East,Credit Card,4,631.83,0.0,2527.32,1377.22,1150.1,45.51,0,11,Nov,4,47
45226,2023-11-26 05:52:12.134642692,Electronics,Central,Credit Card,1,70476.27,30.0,49333.39,40334.26,8999.13,18.24,0,11,Nov,4,47
45227,2023-11-26 06:02:41.139222784,Sports,East,UPI,4,2706.43,15.0,9201.86,7486.89,1714.97,18.64,0,11,Nov,4,47
45228,2023-11-26 06:13:10.143802876,Electronics,South,Credit Card,1,11073.9,10.0,9966.51,7223.85,2742.66,27.52,0,11,Nov,4,47
45229,2023-11-26 06:23:39.148382968,Sports,West,UPI,5,7189.22,0.0,35946.1,21563.64,14382.46,40.01,0,11,Nov,4,47
45230,2023-11-26 06:34:08.152963060,Electronics,Central,Credit Card,5,13414.57,30.0,46951.0,41425.28,5525.72,11.77,0,11,Nov,4,47
45231,2023-11-26 06:44:37.157543148,Books,Central,COD,2,1194.74,0.0,2389.48,1094.06,1295.42,54.21,0,11,Nov,4,47
45232,2023-11-26 06:55:06.162123240,Sports,Central,UPI,3,8870.77,10.0,23951.08,13101.75,10849.33,45.3,0,11,Nov,4,47
45233,2023-11-26 07:05:35.166703332,Clothing,East,UPI,5,980.13,0.0,4900.65,2590.91,2309.74,47.13,0,11,Nov,4,47
45234,2023-11-26 07:16:04.171283424,Clothing,North,COD,3,4777.7,15.0,12183.13,7340.81,4842.32,39.75,0,11,Nov,4,47
45235,2023-11-26 07:26:33.175863516,Electronics,East,UPI,2,22040.95,0.0,44081.9,25105.88,18976.02,43.05,0,11,Nov,4,47
45236,2023-11-26 07:37:02.180443608,Beauty,East,Credit Card,4,1163.56,10.0,4188.82,2508.26,1680.56,40.12,0,11,Nov,4,47
45237,2023-11-26 07:47:31.185023700,Electronics,East,Credit Card,1,65782.75,15.0,55915.34,38888.27,17027.07,30.45,0,11,Nov,4,47
45238,2023-11-26 07:58:00.189603792,Home & Kitchen,South,Credit Card,4,15407.32,5.0,58547.82,36481.7,22066.12,37.69,0,11,Nov,4,47
45239,2023-11-26 08:08:29.194183884,Electronics,South,UPI,4,27831.09,0.0,111324.36,68597.95,42726.41,38.38,0,11,Nov,4,47
45240,2023-11-26 08:18:58.198763976,Beauty,West,UPI,3,364.39,20.0,874.54,640.33,234.21,26.78,0,11,Nov,4,47
45241,2023-11-26 08:29:27.203344064,Home & Kitchen,Central,UPI,4,16751.17,15.0,56953.98,46449.63,10504.35,18.44,0,11,Nov,4,47
45242,2023-11-26 08:39:56.207924156,Electronics,West,UPI,5,48532.53,25.0,181996.99,145324.67,36672.32,20.15,0,11,Nov,4,47
45243,2023-11-26 08:50:25.212504248,Sports,North,Debit Card,5,3503.91,10.0,14891.62,10568.69,4322.93,29.03,0,11,Nov,4,47
45244,2023-11-26 09:00:54.217084340,Beauty,South,Credit Card,4,351.54,10.0,1265.54,659.9,605.64,47.86,0,11,Nov,4,47
45245,2023-11-26 09:11:23.221664432,Home & Kitchen,East,Credit Card,5,7585.33,20.0,30341.32,22665.46,7675.86,25.3,0,11,Nov,4,47
45246,2023-11-26 09:21:52.226244524,Home & Kitchen,South,COD,1,2137.93,10.0,1924.14,973.64,950.5,49.4,0,11,Nov,4,47
45247,2023-11-26 09:32:21.230824616,Clothing,South,Credit Card,5,1399.03,15.0,5945.88,3369.32,2576.56,43.33,0,11,Nov,4,47
45248,2023-11-26 09:42:50.235404708,Electronics,North,Net Banking,3,61680.82,0.0,185042.46,113200.86,71841.6,38.82,0,11,Nov,4,47
45249,2023-11-26 09:53:19.239984800,Electronics,North,Debit Card,4,10348.39,15.0,35184.53,19152.69,16031.84,45.57,0,11,Nov,4,47
45250,2023-11-26 10:03:48.244564892,Home & Kitchen,Central,Net Banking,2,2530.93,10.0,4555.67,3306.91,1248.76,27.41,0,11,Nov,4,47
45251,2023-11-26 10:14:17.249144980,Sports,South,COD,5,11333.65,10.0,51001.42,25704.39,25297.03,49.6,0,11,Nov,4,47
45252,2023-11-26 10:24:46.253725072,Books,North,COD,5,1120.99,5.0,5324.7,2579.02,2745.68,51.56,0,11,Nov,4,47
45253,2023-11-26 10:35:15.258305164,Books,West,UPI,5,845.97,25.0,3172.39,2238.58,933.81,29.44,0,11,Nov,4,47
45254,2023-11-26 10:45:44.262885256,Electronics,South,Credit Card,1,76825.95,20.0,61460.76,49589.26,11871.5,19.32,0,11,Nov,4,47
45255,2023-11-26 10:56:13.267465348,Sports,East,Credit Card,2,12905.73,0.0,25811.46,15685.28,10126.18,39.23,0,11,Nov,4,47
45256,2023-11-26 11:06:42.272045440,Home & Kitchen,Central,Debit Card,5,6047.47,25.0,22678.01,16614.44,6063.57,26.74,0,11,Nov,4,47
45257,2023-11-26 11:17:11.276625532,Home & Kitchen,South,Credit Card,5,13494.43,30.0,47230.5,43959.69,3270.81,6.93,0,11,Nov,4,47
45258,2023-11-26 11:27:40.281205624,Home & Kitchen,Central,UPI,1,4843.75,20.0,3875.0,2638.46,1236.54,31.91,0,11,Nov,4,47
45259,2023-11-26 11:38:09.285785716,Electronics,Central,Net Banking,1,39827.7,5.0,37836.31,24050.88,13785.43,36.43,0,11,Nov,4,47
45260,2023-11-26 11:48:38.290365808,Electronics,North,Credit Card,5,20678.81,15.0,87884.94,69051.5,18833.44,21.43,0,11,Nov,4,47
45261,2023-11-26 11:59:07.294945896,Home & Kitchen,North,Credit Card,5,13424.81,0.0,67124.05,35473.91,31650.14,47.15,0,11,Nov,4,47
45262,2023-11-26 12:09:36.299525988,Electronics,South,Net Banking,5,53144.58,5.0,252436.76,171419.37,81017.39,32.09,0,11,Nov,4,47
45263,2023-11-26 12:20:05.304106080,Home & Kitchen,Central,COD,5,13768.79,0.0,68843.95,42925.5,25918.45,37.65,0,11,Nov,4,47
45264,2023-11-26 12:30:34.308686172,Clothing,West,Debit Card,2,4149.93,30.0,5809.9,5050.1,759.8,13.08,0,11,Nov,4,47
45265,2023-11-26 12:41:03.313266264,Beauty,North,Net Banking,4,449.15,0.0,1796.6,844.36,952.24,53.0,0,11,Nov,4,47
45266,2023-11-26 12:51:32.317846356,Beauty,North,Net Banking,4,1796.2,20.0,5747.84,3711.75,2036.09,35.42,0,11,Nov,4,47
45267,2023-11-26 13:02:01.322426448,Beauty,North,Debit Card,3,1831.29,15.0,4669.79,3152.12,1517.67,32.5,0,11,Nov,4,47
45268,2023-11-26 13:12:30.327006540,Books,North,UPI,1,1008.96,5.0,958.51,697.08,261.43,27.27,0,11,Nov,4,47
45269,2023-11-26 13:22:59.331586632,Beauty,Central,Debit Card,4,1611.28,0.0,6445.12,4328.33,2116.79,32.84,0,11,Nov,4,47
45270,2023-11-26 13:33:28.336166724,Sports,West,UPI,5,8189.83,10.0,36854.24,23396.04,13458.2,36.52,0,11,Nov,4,47
45271,2023-11-26 13:43:57.340746812,Beauty,North,UPI,5,486.44,0.0,2432.2,1207.59,1224.61,50.35,0,11,Nov,4,47
45272,2023-11-26 13:54:26.345326904,Sports,West,COD,2,1485.85,10.0,2674.53,1669.03,1005.5,37.6,0,11,Nov,4,47
45273,2023-11-26 14:04:55.349906996,Books,Central,Net Banking,1,1141.83,0.0,1141.83,786.62,355.21,31.11,0,11,Nov,4,47
45274,2023-11-26 14:15:24.354487088,Electronics,East,UPI,4,18453.59,5.0,70123.64,48837.42,21286.22,30.36,0,11,Nov,4,47
45275,2023-11-26 14:25:53.359067180,Sports,East,Credit Card,2,9229.36,0.0,18458.72,11585.94,6872.78,37.23,0,11,Nov,4,47
45276,2023-11-26 14:36:22.363647272,Beauty,East,Net Banking,2,2095.74,10.0,3772.33,2302.08,1470.25,38.97,0,11,Nov,4,47
45277,2023-11-26 14:46:51.368227364,Home & Kitchen,South,Net Banking,1,17884.44,20.0,14307.55,8088.4,6219.15,43.47,0,11,Nov,4,47
45278,2023-11-26 14:57:20.372807456,Electronics,West,COD,5,47102.38,0.0,235511.9,141862.09,93649.81,39.76,0,11,Nov,4,47
45279,2023-11-26 15:07:49.377387548,Home & Kitchen,Central,Credit Card,5,577.45,5.0,2742.89,2017.34,725.55,26.45,0,11,Nov,4,47
45280,2023-11-26 15:18:18.381967640,Sports,South,Debit Card,1,7195.69,10.0,6476.12,3330.58,3145.54,48.57,0,11,Nov,4,47
45281,2023-11-26 15:28:47.386547728,Sports,East,UPI,2,12429.75,10.0,22373.55,14623.7,7749.85,34.64,1,11,Nov,4,47
45282,2023-11-26 15:39:16.391127820,Home & Kitchen,East,Credit Card,5,14069.56,5.0,66830.41,33610.68,33219.73,49.71,0,11,Nov,4,47
45283,2023-11-26 15:49:45.395707912,Electronics,East,UPI,1,52494.09,5.0,49869.39,25417.61,24451.78,49.03,0,11,Nov,4,47
45284,2023-11-26 16:00:14.400288004,Beauty,Central,Credit Card,5,400.93,5.0,1904.42,1126.51,777.91,40.85,0,11,Nov,4,47
45285,2023-11-26 16:10:43.404868096,Sports,East,UPI,2,7548.51,20.0,12077.62,8679.85,3397.77,28.13,0,11,Nov,4,47
45286,2023-11-26 16:21:12.409448188,Clothing,West,UPI,5,920.13,0.0,4600.65,2922.43,1678.22,36.48,0,11,Nov,4,47
45287,2023-11-26 16:31:41.414028280,Books,East,COD,4,561.44,5.0,2133.47,1232.15,901.32,42.25,0,11,Nov,4,47
45288,2023-11-26 16:42:10.418608372,Clothing,South,COD,3,473.45,15.0,1207.3,860.04,347.26,28.76,1,11,Nov,4,47
45289,2023-11-26 16:52:39.423188464,Clothing,East,Net Banking,1,1546.39,0.0,1546.39,849.87,696.52,45.04,0,11,Nov,4,47
45290,2023-11-26 17:03:08.427768556,Books,South,UPI,4,500.32,5.0,1901.22,1122.54,778.68,40.96,0,11,Nov,4,47
45291,2023-11-26 17:13:37.432348644,Books,North,Net Banking,1,862.17,0.0,862.17,549.79,312.38,36.23,0,11,Nov,4,47
45292,2023-11-26 17:24:06.436928736,Clothing,Central,Credit Card,5,3386.86,10.0,15240.87,9404.11,5836.76,38.3,0,11,Nov,4,47
45293,2023-11-26 17:34:35.441508828,Electronics,West,Net Banking,3,26886.64,15.0,68560.93,39828.1,28732.83,41.91,0,11,Nov,4,47
45294,2023-11-26 17:45:04.446088920,Electronics,East,Debit Card,2,40156.58,5.0,76297.5,54038.81,22258.69,29.17,0,11,Nov,4,47
45295,2023-11-26 17:55:33.450669012,Beauty,East,UPI,2,2023.25,10.0,3641.85,2550.08,1091.77,29.98,1,11,Nov,4,47
45296,2023-11-26 18:06:02.455249104,Books,East,Credit Card,1,229.21,5.0,217.75,157.16,60.59,27.83,0,11,Nov,4,47
45297,2023-11-26 18:16:31.459829196,Home & Kitchen,East,Credit Card,5,7981.39,5.0,37911.6,24779.34,13132.26,34.64,0,11,Nov,4,47
45298,2023-11-26 18:27:00.464409288,Clothing,South,Credit Card,2,3410.24,15.0,5797.41,4173.32,1624.09,28.01,0,11,Nov,4,47
45299,2023-11-26 18:37:29.468989380,Clothing,Central,COD,3,1442.0,25.0,3244.5,2641.41,603.09,18.59,0,11,Nov,4,47
45300,2023-11-26 18:47:58.473569472,Books,South,COD,3,478.48,20.0,1148.35,916.15,232.2,20.22,0,11,Nov,4,47
45301,2023-11-26 18:58:27.478149560,Clothing,East,Credit Card,4,1352.2,5.0,5138.36,2694.59,2443.77,47.56,0,11,Nov,4,47
45302,2023-11-26 19:08:56.482729652,Home & Kitchen,South,Net Banking,2,17359.59,15.0,29511.3,16921.33,12589.97,42.66,0,11,Nov,4,47
45303,2023-11-26 19:19:25.487309744,Sports,East,UPI,5,2176.04,15.0,9248.17,5611.26,3636.91,39.33,0,11,Nov,4,47
45304,2023-11-26 19:29:54.491889836,Electronics,North,UPI,3,70160.85,20.0,168386.04,137328.61,31057.43,18.44,0,11,Nov,4,47
45305,2023-11-26 19:40:23.496469928,Clothing,South,Debit Card,2,2453.08,15.0,4170.24,2212.74,1957.5,46.94,0,11,Nov,4,47
45306,2023-11-26 19:50:52.501050020,Clothing,Central,Net Banking,4,1393.78,25.0,4181.34,3419.97,761.37,18.21,0,11,Nov,4,47
45307,2023-11-26 20:01:21.505630112,Sports,North,UPI,4,13211.56,0.0,52846.24,24857.23,27989.01,52.96,0,11,Nov,4,47
45308,2023-11-26 20:11:50.510210204,Books,West,UPI,2,1142.58,30.0,1599.61,1523.5,76.11,4.76,0,11,Nov,4,47
45309,2023-11-26 20:22:19.514790296,Home & Kitchen,South,UPI,1,19519.41,10.0,17567.47,10485.98,7081.49,40.31,0,11,Nov,4,47
45310,2023-11-26 20:32:48.519370388,Electronics,South,Credit Card,2,9785.44,0.0,19570.88,13114.5,6456.38,32.99,0,11,Nov,4,47
45311,2023-11-26 20:43:17.523950476,Clothing,West,Net Banking,3,4492.77,15.0,11456.56,8650.94,2805.62,24.49,0,11,Nov,4,47
45312,2023-11-26 20:53:46.528530568,Electronics,Central,Credit Card,2,21727.29,10.0,39109.12,27179.77,11929.35,30.5,0,11,Nov,4,47
45313,2023-11-26 21:04:15.533110660,Electronics,North,COD,2,13893.56,5.0,26397.76,13339.78,13057.98,49.47,0,11,Nov,4,47
45314,2023-11-26 21:14:44.537690752,Home & Kitchen,West,Credit Card,3,9507.11,10.0,25669.2,16946.76,8722.44,33.98,0,11,Nov,4,47
45315,2023-11-26 21:25:13.542270844,Beauty,Central,Credit Card,4,848.21,0.0,3392.84,1832.54,1560.3,45.99,1,11,Nov,4,47
45316,2023-11-26 21:35:42.546850936,Books,North,COD,5,366.01,0.0,1830.05,1030.88,799.17,43.67,0,11,Nov,4,47
45317,2023-11-26 21:46:11.551431028,Sports,Central,COD,3,3212.74,10.0,8674.4,4966.68,3707.72,42.74,0,11,Nov,4,47
45318,2023-11-26 21:56:40.556011120,Sports,Central,COD,4,8581.23,5.0,32608.67,16021.43,16587.24,50.87,0,11,Nov,4,47
45319,2023-11-26 22:07:09.560591212,Books,East,Credit Card,2,755.98,20.0,1209.57,1000.26,209.31,17.3,0,11,Nov,4,47
45320,2023-11-26 22:17:38.565171304,Sports,South,Credit Card,5,6861.91,15.0,29163.12,23864.56,5298.56,18.17,0,11,Nov,4,47
45321,2023-11-26 22:28:07.569751392,Home & Kitchen,North,Credit Card,4,1658.3,5.0,6301.54,3614.96,2686.58,42.63,0,11,Nov,4,47
45322,2023-11-26 22:38:36.574331484,Clothing,East,Credit Card,5,1483.46,0.0,7417.3,4783.67,2633.63,35.51,0,11,Nov,4,47
45323,2023-11-26 22:49:05.578911576,Electronics,North,UPI,2,55854.67,20.0,89367.47,52876.91,36490.56,40.83,0,11,Nov,4,47
45324,2023-11-26 22:59:34.583491668,Home & Kitchen,East,Credit Card,2,19148.88,0.0,38297.76,17610.82,20686.94,54.02,0,11,Nov,4,47
45325,2023-11-26 23:10:03.588071760,Beauty,North,Debit Card,2,1654.03,30.0,2315.64,1573.15,742.49,32.06,0,11,Nov,4,47
45326,2023-11-26 23:20:32.592651852,Home & Kitchen,South,Credit Card,3,7516.26,20.0,18039.02,12229.48,5809.54,32.21,1,11,Nov,4,47
45327,2023-11-26 23:31:01.597231944,Electronics,Central,UPI,2,71844.18,0.0,143688.36,87366.54,56321.82,39.2,0,11,Nov,4,47
45328,2023-11-26 23:41:30.601812036,Sports,South,Debit Card,3,8776.2,15.0,22379.31,15713.4,6665.91,29.79,0,11,Nov,4,47
45329,2023-11-26 23:51:59.606392128,Home & Kitchen,North,UPI,1,19661.22,10.0,17695.1,13099.91,4595.19,25.97,0,11,Nov,4,47
45330,2023-11-27 00:02:28.610972220,Beauty,South,Debit Card,3,438.44,5.0,1249.55,678.81,570.74,45.68,0,11,Nov,4,48
45331,2023-11-27 00:12:57.615552308,Electronics,North,COD,5,24403.18,10.0,109814.31,59647.31,50167.0,45.68,0,11,Nov,4,48
45332,2023-11-27 00:23:26.620132400,Sports,West,UPI,1,14200.82,0.0,14200.82,8762.73,5438.09,38.29,0,11,Nov,4,48
45333,2023-11-27 00:33:55.624712492,Sports,West,Net Banking,1,12406.84,5.0,11786.5,8320.53,3465.97,29.41,0,11,Nov,4,48
45334,2023-11-27 00:44:24.629292584,Beauty,North,Credit Card,2,2067.8,10.0,3722.04,2755.89,966.15,25.96,0,11,Nov,4,48
45335,2023-11-27 00:54:53.633872676,Home & Kitchen,West,UPI,5,3733.01,15.0,15865.29,11607.0,4258.29,26.84,0,11,Nov,4,48
45336,2023-11-27 01:05:22.638452768,Books,Central,Net Banking,4,860.61,5.0,3270.32,2078.03,1192.29,36.46,0,11,Nov,4,48
45337,2023-11-27 01:15:51.643032860,Electronics,North,UPI,1,6305.04,20.0,5044.03,2858.2,2185.83,43.33,0,11,Nov,4,48
45338,2023-11-27 01:26:20.647612952,Electronics,East,Credit Card,5,38310.14,15.0,162818.1,113348.62,49469.48,30.38,0,11,Nov,4,48
45339,2023-11-27 01:36:49.652193044,Clothing,West,COD,4,3585.31,15.0,12190.05,7753.27,4436.78,36.4,0,11,Nov,4,48
45340,2023-11-27 01:47:18.656773136,Home & Kitchen,Central,Credit Card,4,15646.82,25.0,46940.46,42361.81,4578.65,9.75,0,11,Nov,4,48
45341,2023-11-27 01:57:47.661353224,Clothing,North,Net Banking,4,4137.11,0.0,16548.44,10712.21,5836.23,35.27,1,11,Nov,4,48
45342,2023-11-27 02:08:16.665933316,Electronics,East,Net Banking,3,59584.52,0.0,178753.56,90004.9,88748.66,49.65,0,11,Nov,4,48
