Order_ID,Order_Date,Region,Category,Product,Sales,Quantity,Profit
148343,2024-09-22,West,Electronics,Smartphone,1538.56,1,298.46
148344,2023-08-22,East,Clothing,T-Shirt,772.45,4,64.97
148345,2024-02-12,East,Clothing,Jeans,1985.16,4,256.68
148346,2024-12-08,North,Electronics,Smartphone,1046.42,1,223.37
148347,2023-07-11,South,Furniture,Table,233.64,5,22.34
148348,2024-01-11,North,Office Supplies,Notebook,1084.55,5,56.03
148349,2024-04-12,West,Office Supplies,Pen,753.21,3,225.64
148350,2024-01-24,East,Office Supplies,Notebook,1907.42,2,394.56
148351,2024-04-20,South,Office Supplies,Pen,753.32,3,104.09
148352,2023-07-26,East,Electronics,Headphones,1064.51,2,240.49
148353,2024-09-09,East,Office Supplies,Notebook,1052.61,4,231.61
148354,2023-10-17,North,Electronics,Smartphone,799.85,4,227.18
148355,2024-02-28,East,Office Supplies,Stapler,1843.66,5,206.85
148356,2024-10-14,West,Furniture,Table,1410.18,3,203.0
148357,2023-07-04,West,Office Supplies,Stapler,182.72,4,25.57
148358,2023-01-05,East,Office Supplies,Notebook,1380.47,3,289.1
148359,2024-01-14,East,Office Supplies,Notebook,141.91,4,11.43
148360,2024-03-08,East,Furniture,Table,1522.21,2,342.2
148361,2023-06-19,North,Electronics,Laptop,1824.5,4,129.58
148362,2024-07-01,East,Electronics,Smartphone,674.98,3,151.96
148363,2024-05-16,North,Clothing,Jeans,766.75,5,119.04
148364,2024-07-01,North,Clothing,T-Shirt,692.1,1,171.36
148365,2023-03-31,West,Furniture,Desk,140.4,4,22.54
148366,2023-09-28,North,Furniture,Desk,709.43,5,139.79
148367,2023-09-04,North,Electronics,Laptop,980.39,1,197.39
148368,2024-07-31,North,Office Supplies,Printer Paper,996.58,2,137.13
148369,2023-09-08,East,Office Supplies,Stapler,1301.59,4,118.93
148370,2023-01-14,North,Furniture,Table,938.0,5,92.27
148371,2023-03-21,West,Clothing,Shoes,1330.3,4,107.39
148372,2023-09-05,North,Clothing,Shoes,1154.74,4,222.8
148373,2023-08-19,South,Electronics,Laptop,301.95,4,31.01
148374,2023-07-19,West,Clothing,Jacket,1216.79,4,246.69
148375,2023-12-27,West,Clothing,Jacket,1602.29,2,300.12
148376,2023-03-15,South,Clothing,T-Shirt,1384.18,5,270.19
148377,2024-07-03,West,Electronics,Laptop,656.07,5,70.46
148378,2024-10-21,North,Clothing,Shoes,1286.43,2,268.28
148379,2023-11-01,North,Clothing,Jacket,457.86,3,93.56
148380,2024-04-24,West,Furniture,Desk,808.73,5,140.66
148381,2024-09-04,South,Electronics,Tablet,1214.09,4,247.09
148382,2023-10-21,North,Furniture,Bookshelf,1699.71,5,405.12
148383,2024-02-23,West,Furniture,Table,309.65,4,47.18
148384,2023-06-15,South,Office Supplies,Stapler,1870.28,2,526.35
148385,2024-12-14,South,Furniture,Desk,1354.16,5,125.74
148386,2023-11-29,West,Electronics,Laptop,957.11,5,138.55
148387,2024-05-11,East,Office Supplies,Printer Paper,902.12,4,232.25
148388,2024-02-14,East,Electronics,Tablet,219.18,1,59.84
148389,2023-03-17,East,Office Supplies,Printer Paper,1156.82,1,222.82
148390,2023-10-28,South,Office Supplies,Pen,1356.03,4,367.03
148391,2024-09-25,North,Furniture,Bookshelf,739.77,3,70.06
148392,2023-02-13,East,Office Supplies,Printer Paper,599.97,2,47.45
148393,2024-05-12,South,Clothing,Jacket,1246.9,5,183.7
148394,2023-08-08,East,Electronics,Smartphone,1292.83,1,378.59
148395,2023-03-13,South,Clothing,Jeans,1094.49,2,77.85
148396,2023-10-19,North,Furniture,Bookshelf,1637.69,5,128.24
148397,2024-11-07,West,Clothing,Jeans,792.33,3,203.22
148398,2024-01-25,West,Clothing,Jacket,513.93,3,44.41
148399,2024-11-17,South,Clothing,Shoes,1817.38,1,475.87
148400,2023-10-21,South,Furniture,Table,243.21,5,15.35
148401,2024-01-24,North,Furniture,Chair,1658.33,5,391.27
148402,2024-11-19,South,Furniture,Chair,1602.5,5,113.07
148403,2024-12-29,North,Electronics,Tablet,1260.15,1,356.36
148404,2024-12-10,West,Electronics,Tablet,307.92,3,21.41
148405,2024-10-06,East,Office Supplies,Pen,375.92,4,98.71
148406,2023-06-22,South,Clothing,Jacket,168.21,5,23.39
148407,2024-06-09,West,Office Supplies,Stapler,1736.76,2,91.47
148408,2023-02-15,South,Electronics,Smartphone,1973.66,4,570.8
148409,2023-11-11,North,Electronics,Laptop,1539.85,4,270.29
148410,2024-04-29,North,Office Supplies,Stapler,201.1,4,53.43
148411,2024-11-13,East,Office Supplies,Stapler,1404.48,2,330.46
148412,2023-09-13,South,Electronics,Headphones,1980.43,2,104.55
148413,2023-12-20,South,Office Supplies,Notebook,597.0,5,123.58
148414,2023-01-06,East,Electronics,Laptop,541.97,3,28.06
148415,2024-08-15,North,Electronics,Tablet,1805.06,4,94.68
148416,2023-10-13,East,Furniture,Bookshelf,27.68,3,2.77
148417,2023-11-27,South,Clothing,Jacket,1231.07,1,333.9
148418,2023-03-02,South,Clothing,Jeans,139.53,1,38.48
148419,2024-12-18,West,Office Supplies,Stapler,884.29,5,98.61
148420,2024-11-07,South,Clothing,T-Shirt,1093.35,5,117.28
148421,2023-05-24,East,Clothing,Jeans,121.86,4,19.6
148422,2023-02-20,East,Furniture,Table,1374.98,3,403.65
148423,2024-10-05,West,Clothing,Jacket,1099.55,5,307.27
148424,2023-05-24,South,Clothing,Shoes,1512.05,1,284.56
148425,2023-02-25,South,Electronics,Smartphone,798.82,5,50.84
148426,2023-01-07,East,Furniture,Chair,1902.43,4,362.1
148427,2023-04-24,North,Office Supplies,Printer Paper,313.13,5,90.52
148428,2023-09-05,North,Electronics,Headphones,652.76,4,93.54
148429,2023-11-03,South,Furniture,Table,1908.68,4,309.37
148430,2023-02-14,North,Office Supplies,Stapler,1951.49,4,355.8
148431,2023-09-14,East,Electronics,Headphones,1046.76,4,201.59
148432,2024-01-20,South,Office Supplies,Stapler,991.7,3,226.2
148433,2024-12-17,West,Electronics,Headphones,1249.47,3,66.86
148434,2023-04-19,East,Office Supplies,Notebook,1038.55,4,172.53
148435,2024-05-20,East,Electronics,Tablet,89.24,2,6.11
148436,2024-12-02,West,Furniture,Bookshelf,636.92,3,117.19
148437,2023-04-14,West,Furniture,Desk,1316.2,5,151.66
148438,2024-05-17,North,Office Supplies,Pen,1106.43,2,260.08
148439,2024-05-19,West,Electronics,Laptop,207.19,3,34.69
148440,2024-02-22,North,Office Supplies,Printer Paper,1931.27,4,407.16
148441,2024-05-05,North,Clothing,T-Shirt,1317.99,1,109.0
148442,2024-07-24,North,Furniture,Bookshelf,1840.71,5,346.95
148443,2024-04-06,South,Furniture,Desk,721.09,3,158.89
148444,2024-05-09,South,Furniture,Chair,322.26,1,88.05
148445,2024-11-20,East,Electronics,Tablet,282.21,4,69.94
148446,2024-01-30,West,Furniture,Desk,484.52,1,70.0
148447,2023-02-04,East,Clothing,T-Shirt,429.6,5,70.05
148448,2024-12-27,West,Electronics,Smartphone,68.61,2,7.72
148449,2023-05-20,South,Electronics,Headphones,37.95,2,10.87
148450,2024-04-03,West,Office Supplies,Printer Paper,302.02,5,18.76
148451,2024-04-19,North,Electronics,Smartphone,1336.73,1,219.32
148452,2023-12-20,East,Clothing,Jacket,646.97,4,108.36
148453,2024-10-08,South,Office Supplies,Stapler,1223.36,3,286.74
148454,2023-07-22,West,Clothing,Shoes,862.12,1,151.21
148455,2024-04-27,West,Office Supplies,Stapler,844.89,4,83.28
148456,2023-02-28,East,Electronics,Tablet,861.28,1,92.76
148457,2024-10-05,East,Office Supplies,Stapler,1597.84,1,234.04
148458,2024-12-18,West,Electronics,Laptop,36.49,4,3.74
148459,2024-06-30,East,Office Supplies,Printer Paper,1982.99,4,517.06
148460,2023-05-19,North,Office Supplies,Stapler,1400.34,4,416.7
148461,2024-11-01,West,Office Supplies,Printer Paper,1590.88,5,238.18
148462,2023-04-21,South,Office Supplies,Printer Paper,1429.43,1,270.39
148463,2023-01-21,East,Furniture,Bookshelf,689.74,2,192.39
148464,2023-07-21,North,Furniture,Table,1842.6,5,239.64
148465,2024-03-29,East,Furniture,Chair,1857.65,1,530.83
148466,2024-04-27,West,Furniture,Chair,1215.71,2,288.0
148467,2023-07-06,South,Clothing,Shoes,1341.64,2,238.43
148468,2023-01-16,South,Electronics,Laptop,271.87,2,64.92
148469,2023-05-29,North,Furniture,Table,1146.32,5,234.36
148470,2024-07-31,East,Electronics,Headphones,1320.9,3,138.08
148471,2024-05-11,West,Furniture,Table,755.45,1,138.63
148472,2024-09-12,North,Clothing,T-Shirt,1378.18,2,283.71
148473,2023-02-15,North,Office Supplies,Printer Paper,1060.18,5,89.63
148474,2024-10-21,North,Clothing,T-Shirt,1014.6,1,134.8
148475,2023-06-01,North,Electronics,Tablet,1720.99,4,378.91
148476,2024-02-27,East,Clothing,Jeans,144.78,1,26.48
148477,2023-09-15,West,Electronics,Smartphone,1501.6,5,297.82
148478,2024-08-24,South,Office Supplies,Pen,328.41,5,20.7
148479,2024-05-07,South,Electronics,Laptop,841.69,5,191.99
148480,2024-02-10,West,Clothing,Jeans,1797.86,4,266.45
148481,2024-08-05,West,Office Supplies,Stapler,1446.38,3,290.88
148482,2024-05-17,West,Electronics,Headphones,339.82,5,37.78
148483,2024-11-24,West,Clothing,Jacket,1401.87,2,304.35
148484,2023-04-16,West,Furniture,Table,367.45,2,77.06
148485,2023-10-09,East,Furniture,Bookshelf,339.83,5,55.52
148486,2024-06-17,South,Furniture,Bookshelf,1195.55,1,276.51
148487,2023-05-23,East,Clothing,Jacket,1593.84,1,169.2
148488,2023-09-14,South,Office Supplies,Notebook,964.08,1,229.77
148489,2023-07-24,West,Office Supplies,Stapler,401.28,2,41.04
148490,2023-04-02,South,Electronics,Headphones,1180.28,4,121.13
148491,2023-02-17,West,Office Supplies,Printer Paper,841.72,3,71.49
148492,2023-02-09,East,Clothing,T-Shirt,323.93,2,51.86
148493,2024-05-23,South,Clothing,Jacket,1769.63,5,279.16
148494,2024-11-08,South,Furniture,Bookshelf,418.21,3,43.17
148495,2023-09-19,South,Furniture,Bookshelf,1185.08,1,314.7
148496,2024-03-23,East,Clothing,Shoes,50.06,2,7.39
148497,2023-03-27,North,Clothing,Jeans,1688.09,4,503.03
148498,2024-05-26,North,Office Supplies,Notebook,1969.2,3,112.01
148499,2023-03-02,South,Electronics,Smartphone,1003.36,3,72.67
148500,2023-02-24,West,Furniture,Table,328.37,4,90.69
148501,2024-03-18,West,Clothing,Jacket,506.01,5,146.16
148502,2023-09-22,West,Office Supplies,Printer Paper,839.04,2,175.32
148503,2023-02-28,North,Office Supplies,Pen,1702.63,5,312.6
148504,2024-11-26,East,Clothing,Jeans,1922.82,1,188.27
148505,2023-02-26,South,Clothing,T-Shirt,1852.75,2,512.9
148506,2023-12-13,East,Clothing,T-Shirt,328.55,4,70.17
148507,2024-02-02,West,Furniture,Table,1221.42,4,308.8
148508,2023-01-12,West,Electronics,Smartphone,594.89,5,33.79
148509,2024-07-14,West,Office Supplies,Notebook,1769.69,4,88.99
148510,2023-05-17,West,Furniture,Table,1459.76,4,145.96
148511,2023-09-10,South,Office Supplies,Stapler,437.43,3,41.28
148512,2023-10-30,North,Office Supplies,Printer Paper,228.23,1,48.07
148513,2024-10-05,North,Clothing,Jacket,349.21,5,58.28
148514,2023-05-29,West,Clothing,Shoes,487.87,4,67.45
148515,2024-01-08,East,Clothing,Jacket,1716.99,3,507.03
148516,2024-04-12,West,Electronics,Smartphone,1346.65,3,151.1
148517,2023-11-25,North,Office Supplies,Notebook,1977.2,5,107.41
148518,2023-04-21,South,Furniture,Table,378.81,1,19.23
148519,2024-01-20,South,Clothing,T-Shirt,1654.51,2,183.98
148520,2023-01-22,West,Furniture,Table,1723.2,3,313.9
148521,2024-03-25,East,Furniture,Table,296.91,5,83.03
148522,2023-03-15,South,Electronics,Headphones,1218.17,3,186.36
148523,2024-11-17,North,Office Supplies,Pen,1024.93,4,189.78
148524,2023-12-07,North,Office Supplies,Notebook,756.42,4,67.56
148525,2024-04-06,East,Electronics,Laptop,777.53,5,74.15
148526,2024-09-06,West,Furniture,Chair,30.23,2,4.23
148527,2024-07-13,South,Furniture,Chair,1459.13,3,165.32
148528,2024-06-17,East,Furniture,Table,108.01,3,6.4
148529,2023-06-26,South,Clothing,Shoes,165.2,4,27.83
148530,2024-05-12,West,Clothing,T-Shirt,1515.16,5,295.41
148531,2024-03-21,South,Electronics,Laptop,1489.57,5,334.09
148532,2024-10-15,East,Office Supplies,Notebook,1788.66,5,394.87
148533,2023-02-27,East,Furniture,Desk,1508.18,2,377.27
148534,2023-09-16,North,Furniture,Chair,693.39,4,122.06
148535,2023-03-13,South,Clothing,T-Shirt,135.12,1,18.57
148536,2024-09-28,South,Electronics,Laptop,1249.84,4,324.01
148537,2024-06-08,North,Clothing,Shoes,1535.36,2,181.2
148538,2023-02-07,West,Electronics,Tablet,388.85,3,92.4
148539,2024-08-16,North,Electronics,Smartphone,1272.07,1,346.15
148540,2023-11-12,West,Furniture,Desk,1963.1,5,337.9
148541,2024-09-01,South,Furniture,Bookshelf,471.96,1,99.68
148542,2024-03-08,North,Electronics,Laptop,195.47,3,14.69
148543,2023-01-27,South,Furniture,Chair,118.23,3,32.92
148544,2024-09-22,South,Electronics,Tablet,671.93,4,163.28
148545,2024-11-20,West,Clothing,Jacket,1774.41,4,253.86
148546,2023-06-08,East,Clothing,Jeans,1739.27,5,196.37
148547,2024-02-05,West,Office Supplies,Stapler,1407.87,3,246.84
148548,2024-02-05,North,Furniture,Desk,277.74,3,43.93
148549,2024-11-06,East,Office Supplies,Stapler,1356.6,2,284.31
148550,2024-11-21,West,Clothing,Jacket,235.76,3,58.03
148551,2023-07-17,East,Furniture,Bookshelf,25.43,3,7.22
148552,2024-05-29,South,Clothing,Jacket,1147.41,4,110.09
148553,2024-07-08,East,Office Supplies,Stapler,1145.74,5,139.15
148554,2023-07-25,North,Clothing,Shoes,1445.9,3,198.71
148555,2023-08-31,North,Clothing,Jeans,59.16,3,12.79
148556,2023-07-21,West,Electronics,Tablet,409.32,5,51.35
148557,2024-02-01,West,Clothing,Shoes,380.39,2,66.65
148558,2024-09-27,North,Furniture,Bookshelf,319.36,3,89.98
148559,2024-04-28,North,Furniture,Bookshelf,1425.06,1,272.25
148560,2024-08-27,West,Office Supplies,Printer Paper,1357.64,4,227.95
148561,2024-03-23,East,Clothing,Jeans,352.3,1,100.24
148562,2023-11-08,North,Furniture,Bookshelf,807.68,1,69.11
148563,2024-02-07,North,Office Supplies,Stapler,1366.69,3,236.43
148564,2024-03-03,North,Clothing,T-Shirt,1579.95,4,190.23
148565,2024-10-10,North,Clothing,T-Shirt,227.96,4,44.71
148566,2024-10-09,West,Electronics,Smartphone,355.11,5,45.89
148567,2023-08-12,West,Office Supplies,Stapler,1785.85,2,361.93
148568,2023-02-02,East,Clothing,Jacket,930.16,4,278.82
148569,2023-03-09,West,Clothing,Shoes,1838.03,2,474.62
148570,2023-09-05,East,Office Supplies,Notebook,184.41,4,30.99
148571,2024-09-30,North,Office Supplies,Notebook,362.51,5,77.73
148572,2024-08-25,North,Furniture,Bookshelf,500.32,1,140.14
148573,2024-02-26,East,Electronics,Laptop,971.83,3,248.4
148574,2024-01-22,North,Furniture,Table,1844.08,5,344.36
148575,2024-06-17,North,Furniture,Bookshelf,599.53,4,159.23
148576,2023-12-21,West,Electronics,Laptop,615.9,1,63.94
148577,2024-07-08,East,Office Supplies,Printer Paper,87.06,5,14.27
148578,2024-01-24,South,Electronics,Laptop,676.1,1,184.16
148579,2023-09-12,East,Office Supplies,Pen,1585.71,2,398.65
148580,2024-01-05,South,Office Supplies,Printer Paper,633.11,4,45.84
148581,2024-05-11,South,Electronics,Headphones,1102.19,4,317.33
148582,2024-04-20,South,Office Supplies,Notebook,852.82,4,115.93
148583,2024-07-23,East,Clothing,Jeans,1590.91,1,246.46
148584,2024-03-20,East,Office Supplies,Notebook,1659.66,1,355.28
148585,2023-02-14,East,Electronics,Laptop,824.57,2,220.14
148586,2023-11-20,West,Office Supplies,Pen,1646.46,2,171.12
148587,2023-09-28,South,Office Supplies,Notebook,1658.1,3,438.71
148588,2023-01-23,East,Clothing,Jeans,1679.58,1,266.66
148589,2024-06-23,South,Electronics,Tablet,180.55,4,35.38
148590,2024-11-17,South,Office Supplies,Printer Paper,144.18,2,20.65
148591,2024-03-15,East,Office Supplies,Printer Paper,1482.04,5,157.47
148592,2023-05-18,South,Electronics,Tablet,1815.2,5,489.5
148593,2023-09-04,East,Clothing,T-Shirt,1691.49,1,261.46
148594,2023-03-11,North,Furniture,Table,898.25,4,144.22
148595,2023-05-22,East,Electronics,Laptop,1160.12,3,299.78
148596,2024-09-27,North,Clothing,Jeans,735.6,4,154.8
148597,2024-10-13,South,Electronics,Headphones,553.08,1,97.07
148598,2024-12-21,North,Clothing,T-Shirt,39.7,2,6.08
148599,2024-06-24,East,Furniture,Table,682.27,5,108.65
148600,2024-09-27,East,Electronics,Smartphone,43.23,5,8.3
148601,2024-07-07,West,Office Supplies,Notebook,1006.35,4,195.81
148602,2024-06-16,East,Clothing,Shoes,693.81,1,118.16
148603,2024-02-02,West,Office Supplies,Stapler,747.91,4,80.37
148604,2023-12-18,West,Electronics,Laptop,1330.49,2,156.61
148605,2023-12-04,East,Clothing,Jacket,332.95,1,94.28
148606,2023-10-25,South,Electronics,Smartphone,770.55,5,154.88
148607,2023-10-03,North,Furniture,Desk,1860.45,5,342.3
148608,2023-12-16,South,Clothing,T-Shirt,152.7,5,28.64
148609,2023-10-23,West,Clothing,Jeans,1303.43,2,304.09
148610,2024-08-15,West,Office Supplies,Printer Paper,1973.2,4,246.71
148611,2024-01-25,West,Electronics,Headphones,566.52,5,93.79
148612,2023-09-24,East,Electronics,Tablet,285.14,3,25.15
148613,2023-04-20,East,Clothing,Jacket,740.02,3,210.63
148614,2023-11-01,West,Office Supplies,Pen,1248.56,5,191.63
148615,2024-01-07,East,Office Supplies,Pen,1448.34,4,347.13
148616,2023-12-08,West,Furniture,Chair,1593.38,4,199.29
148617,2024-12-10,North,Clothing,T-Shirt,1182.64,5,229.34
148618,2024-01-31,North,Electronics,Laptop,1049.12,3,100.51
148619,2023-11-24,South,Office Supplies,Pen,244.36,3,44.37
148620,2024-10-02,West,Electronics,Smartphone,1102.08,2,292.54
148621,2023-10-26,East,Furniture,Table,1545.46,4,242.88
148622,2023-09-24,South,Clothing,Shoes,1168.73,3,93.31
148623,2023-04-05,West,Furniture,Chair,916.63,4,79.01
148624,2023-09-27,West,Furniture,Desk,1391.06,1,209.16
148625,2024-12-18,West,Electronics,Laptop,962.19,3,193.99
148626,2024-02-17,South,Electronics,Smartphone,435.31,4,29.83
148627,2024-07-14,East,Electronics,Laptop,181.21,4,35.97
148628,2024-06-01,East,Office Supplies,Pen,705.91,4,54.04
148629,2023-12-27,West,Clothing,Jeans,1733.64,3,477.92
148630,2024-03-20,South,Clothing,T-Shirt,36.47,3,3.6
148631,2023-06-25,North,Furniture,Bookshelf,225.31,5,61.38
148632,2023-02-24,North,Electronics,Laptop,734.8,1,53.82
148633,2023-03-03,East,Clothing,Jacket,113.45,3,12.47
148634,2023-10-24,West,Office Supplies,Notebook,1503.12,4,325.6
148635,2024-12-29,West,Office Supplies,Printer Paper,355.22,4,32.05
148636,2024-12-20,East,Clothing,Jeans,1092.41,4,146.24
148637,2024-07-27,East,Clothing,Shoes,1219.8,1,138.12
148638,2024-05-18,North,Electronics,Headphones,444.26,5,99.65
148639,2023-11-07,North,Furniture,Bookshelf,1269.28,1,306.38
148640,2024-06-16,West,Office Supplies,Printer Paper,1799.65,3,131.3
148641,2023-04-01,East,Clothing,T-Shirt,991.64,3,169.21
148642,2023-10-18,North,Furniture,Table,177.35,5,30.06
148643,2024-11-19,East,Office Supplies,Notebook,810.65,5,70.55
148644,2023-05-03,South,Furniture,Table,1627.46,3,463.75
148645,2023-02-20,South,Office Supplies,Stapler,1471.9,4,206.68
148646,2023-10-13,North,Furniture,Desk,672.89,1,144.78
148647,2024-11-29,North,Furniture,Table,1139.88,3,133.84
148648,2024-05-09,North,Office Supplies,Pen,1873.81,4,257.46
148649,2024-11-06,West,Furniture,Chair,1140.79,3,125.32
148650,2024-12-25,North,Office Supplies,Notebook,1539.16,2,449.78
148651,2023-02-09,West,Office Supplies,Printer Paper,1749.74,2,121.9
148652,2023-10-20,North,Furniture,Bookshelf,657.27,5,94.52
148653,2023-03-07,East,Electronics,Smartphone,1030.36,3,243.02
148654,2024-06-25,North,Electronics,Headphones,752.95,1,180.27
148655,2024-11-12,East,Electronics,Smartphone,236.82,4,18.66
148656,2023-05-18,North,Office Supplies,Pen,1126.49,3,272.01
148657,2024-07-02,North,Electronics,Tablet,429.48,4,61.98
148658,2024-07-16,East,Office Supplies,Stapler,946.84,5,150.5
148659,2023-12-01,West,Electronics,Laptop,1520.43,1,426.81
148660,2023-05-20,South,Electronics,Headphones,1319.19,1,374.11
148661,2024-02-25,East,Clothing,Shoes,1592.13,5,380.8
148662,2023-09-02,North,Office Supplies,Pen,622.42,4,143.41
148663,2023-01-27,East,Furniture,Chair,1528.41,5,150.43
148664,2024-11-22,South,Electronics,Tablet,1897.7,1,328.43
148665,2024-11-07,East,Clothing,Shoes,364.75,2,101.1
148666,2024-06-05,East,Furniture,Table,1177.45,4,304.75
148667,2024-12-25,West,Furniture,Table,137.65,2,30.43
148668,2024-12-14,North,Electronics,Headphones,547.38,5,36.05
148669,2023-09-09,West,Electronics,Headphones,1215.66,3,235.03
148670,2024-04-13,North,Furniture,Table,364.46,2,53.47
148671,2023-04-21,East,Clothing,T-Shirt,557.08,3,57.58
148672,2023-09-08,East,Furniture,Desk,1440.77,5,131.24
148673,2024-09-01,West,Clothing,Shoes,570.23,1,35.22
148674,2023-08-30,West,Office Supplies,Printer Paper,899.4,5,225.83
148675,2024-05-26,East,Furniture,Chair,573.36,2,71.15
148676,2024-12-04,West,Electronics,Headphones,989.0,4,100.61
148677,2024-08-06,North,Clothing,T-Shirt,465.73,4,121.21
148678,2024-10-08,South,Furniture,Desk,867.2,1,151.6
148679,2024-01-19,South,Electronics,Laptop,288.48,3,54.15
148680,2024-10-11,East,Clothing,Jacket,1809.93,2,120.35
148681,2024-11-05,West,Electronics,Headphones,793.83,3,133.74
148682,2023-05-25,North,Furniture,Desk,1728.4,2,458.49
148683,2023-05-22,North,Electronics,Tablet,1291.01,4,126.02
148684,2023-05-14,South,Clothing,Jeans,1100.6,2,287.49
148685,2024-04-13,East,Furniture,Bookshelf,922.52,5,114.56
148686,2024-10-23,North,Furniture,Bookshelf,1648.86,2,165.47
148687,2024-06-06,South,Office Supplies,Notebook,160.96,4,42.99
148688,2023-06-15,South,Electronics,Smartphone,1352.23,5,380.68
148689,2024-06-27,East,Clothing,Shoes,800.6,3,143.05
148690,2024-03-19,South,Furniture,Bookshelf,1346.98,5,185.0
148691,2023-10-03,West,Electronics,Laptop,375.34,3,106.25
148692,2023-02-14,North,Electronics,Smartphone,1329.54,3,144.05
148693,2024-10-10,East,Clothing,Shoes,1772.73,5,95.93
148694,2023-06-16,West,Clothing,T-Shirt,785.6,3,131.51
148695,2023-01-20,West,Furniture,Table,881.06,1,114.01
148696,2024-02-14,East,Clothing,Jacket,370.15,5,23.77
148697,2024-05-31,East,Electronics,Smartphone,1522.93,1,217.23
148698,2024-07-26,South,Electronics,Smartphone,684.86,1,143.5
148699,2024-11-16,East,Clothing,Jeans,195.93,1,41.3
148700,2024-06-07,East,Electronics,Smartphone,1546.67,3,293.54
148701,2024-08-09,West,Electronics,Laptop,632.94,3,119.24
148702,2024-10-25,West,Office Supplies,Pen,237.07,2,49.8
148703,2023-12-16,West,Electronics,Tablet,1531.96,2,269.65
148704,2023-09-26,South,Office Supplies,Stapler,878.07,1,165.28
148705,2024-10-31,South,Furniture,Table,970.34,1,135.87
148706,2024-03-26,South,Office Supplies,Pen,1096.68,2,290.77
148707,2023-07-28,East,Furniture,Bookshelf,1397.55,1,135.92
148708,2024-06-26,West,Office Supplies,Pen,1221.25,4,184.16
148709,2024-12-09,West,Furniture,Table,1588.28,4,433.43
148710,2024-05-19,East,Clothing,Shoes,162.71,5,35.53
148711,2023-04-29,North,Office Supplies,Notebook,583.36,3,118.56
148712,2024-10-12,East,Clothing,Jacket,215.24,5,28.22
148713,2023-02-01,North,Electronics,Smartphone,1477.11,5,103.25
148714,2023-05-08,South,Electronics,Tablet,1026.34,4,188.44
148715,2023-10-15,East,Furniture,Bookshelf,334.65,2,75.28
148716,2023-12-16,East,Clothing,T-Shirt,498.79,4,35.92
148717,2023-05-17,East,Clothing,Shoes,601.16,1,137.62
148718,2024-10-29,East,Office Supplies,Notebook,1846.45,4,515.6
148719,2023-03-03,East,Office Supplies,Pen,739.86,1,146.91
148720,2024-11-04,East,Office Supplies,Notebook,528.51,5,94.2
148721,2023-03-19,East,Electronics,Headphones,1212.92,1,189.33
148722,2024-02-11,North,Electronics,Tablet,858.47,3,127.31
148723,2023-12-01,South,Clothing,T-Shirt,940.74,5,276.04
148724,2024-08-17,North,Furniture,Chair,668.73,3,82.43
148725,2023-11-13,West,Office Supplies,Stapler,1281.03,3,69.52
148726,2024-08-18,South,Clothing,Jacket,586.52,2,155.05
148727,2023-10-13,East,Furniture,Bookshelf,707.09,2,78.16
148728,2024-08-16,West,Office Supplies,Notebook,1733.29,1,367.88
148729,2024-08-13,North,Office Supplies,Stapler,1834.56,2,206.97
148730,2024-06-22,East,Furniture,Bookshelf,1056.27,1,167.73
148731,2023-07-13,East,Electronics,Laptop,92.25,4,25.13
148732,2024-08-19,East,Furniture,Desk,174.46,5,46.99
148733,2024-11-29,North,Clothing,T-Shirt,933.97,3,146.62
148734,2024-04-03,South,Electronics,Laptop,139.52,1,38.92
148735,2024-11-24,North,Office Supplies,Stapler,1255.94,3,362.5
148736,2024-06-06,South,Clothing,Jacket,1937.52,2,404.94
148737,2024-12-23,West,Office Supplies,Notebook,1706.73,5,408.52
148738,2023-11-01,East,Clothing,Shoes,1483.96,4,295.77
148739,2023-10-02,West,Office Supplies,Stapler,496.34,1,129.78
148740,2023-08-30,East,Clothing,Jacket,1099.38,3,90.29
148741,2023-07-19,East,Clothing,Jacket,667.13,3,70.3
148742,2023-04-09,West,Clothing,Jeans,1570.92,2,94.38
148743,2023-03-12,North,Electronics,Tablet,540.02,4,46.05
148744,2023-05-07,South,Electronics,Tablet,606.16,2,104.14
148745,2024-07-10,South,Electronics,Laptop,103.96,2,11.84
148746,2024-12-26,South,Office Supplies,Notebook,505.9,1,128.6
148747,2024-08-19,North,Clothing,T-Shirt,1530.74,1,403.26
148748,2024-10-01,North,Electronics,Smartphone,520.14,3,148.15
148749,2023-05-24,South,Clothing,Shoes,1576.18,4,170.37
148750,2024-04-25,East,Office Supplies,Printer Paper,1176.61,5,152.67
148751,2024-10-04,West,Electronics,Laptop,1899.53,4,380.04
148752,2024-05-07,West,Office Supplies,Printer Paper,1835.81,2,330.86
148753,2023-10-23,South,Office Supplies,Notebook,185.68,4,17.28
148754,2024-07-25,East,Furniture,Table,986.9,3,58.89
148755,2024-04-24,East,Electronics,Tablet,1856.38,3,547.29
148756,2023-06-19,North,Office Supplies,Pen,486.98,2,49.4
148757,2024-10-17,West,Office Supplies,Stapler,1165.45,2,141.15
148758,2024-03-09,South,Electronics,Smartphone,95.12,2,17.0
148759,2024-08-02,North,Clothing,T-Shirt,372.32,3,74.73
148760,2023-02-12,West,Furniture,Table,1791.54,3,386.35
148761,2023-09-18,East,Clothing,T-Shirt,1286.26,2,235.37
148762,2023-10-09,East,Clothing,Shoes,1544.25,2,390.88
